id,ext_path,geo
445102,"广东省 潮州市 湘桥区","116.63365 23.664675"
445103,"广东省 潮州市 潮安区","116.67931 23.461012"
445122,"广东省 潮州市 饶平县","117.00205 23.668171"
4452,"广东省 揭阳市","116.355733 23.543778"
445202,"广东省 揭阳市 榕城区","116.357045 23.535524"
445203,"广东省 揭阳市 揭东区","116.412947 23.569887"
445222,"广东省 揭阳市 揭西县","115.838708 23.4273"
445224,"广东省 揭阳市 惠来县","116.295832 23.029834"
445281,"广东省 揭阳市 普宁市","116.165082 23.29788"
4453,"广东省 云浮市","112.044439 22.929801"
445302,"广东省 云浮市 云城区","112.04471 22.930827"
445303,"广东省 云浮市 云安区","112.005609 23.073152"
445321,"广东省 云浮市 新兴县","112.23083 22.703204"
445322,"广东省 云浮市 郁南县","111.535921 23.237709"
445381,"广东省 云浮市 罗定市","111.578201 22.765415"
45,"广西壮族自治区","108.320004 22.82402"
4501,"广西壮族自治区 南宁市","108.320004 22.82402"
450102,"广西壮族自治区 南宁市 兴宁区","108.320189 22.819511"
450103,"广西壮族自治区 南宁市 青秀区","108.346113 22.816614"
450105,"广西壮族自治区 南宁市 江南区","108.310478 22.799593"
450107,"广西壮族自治区 南宁市 西乡塘区","108.306903 22.832779"
450108,"广西壮族自治区 南宁市 良庆区","108.322102 22.75909"
450109,"广西壮族自治区 南宁市 邕宁区","108.484251 22.756598"
450110,"广西壮族自治区 南宁市 武鸣区","108.280717 23.157163"
450123,"广西壮族自治区 南宁市 隆安县","107.688661 23.174763"
450124,"广西壮族自治区 南宁市 马山县","108.172903 23.711758"
450125,"广西壮族自治区 南宁市 上林县","108.603937 23.431769"
450126,"广西壮族自治区 南宁市 宾阳县","108.816735 23.216884"
450127,"广西壮族自治区 南宁市 横县","109.270987 22.68743"
4502,"广西壮族自治区 柳州市","109.411703 24.314617"
450202,"广西壮族自治区 柳州市 城中区","109.411749 24.312324"
450203,"广西壮族自治区 柳州市 鱼峰区","109.415364 24.303848"
450204,"广西壮族自治区 柳州市 柳南区","109.395936 24.287013"
450205,"广西壮族自治区 柳州市 柳北区","109.406577 24.359145"
450206,"广西壮族自治区 柳州市 柳江区","109.334503 24.257512"
450222,"广西壮族自治区 柳州市 柳城县","109.245812 24.655121"
450223,"广西壮族自治区 柳州市 鹿寨县","109.740805 24.483405"
450224,"广西壮族自治区 柳州市 融安县","109.403621 25.214703"
450225,"广西壮族自治区 柳州市 融水苗族自治县","109.252744 25.068812"
450226,"广西壮族自治区 柳州市 三江侗族自治县","109.614846 25.78553"
4503,"广西壮族自治区 桂林市","110.299121 25.274215"
450302,"广西壮族自治区 桂林市 秀峰区","110.292445 25.278544"
450303,"广西壮族自治区 桂林市 叠彩区","110.300783 25.301334"
450304,"广西壮族自治区 桂林市 象山区","110.284882 25.261986"
450305,"广西壮族自治区 桂林市 七星区","110.317577 25.254339"
450311,"广西壮族自治区 桂林市 雁山区","110.305667 25.077646"
450312,"广西壮族自治区 桂林市 临桂区","110.205487 25.246257"
450321,"广西壮族自治区 桂林市 阳朔县","110.494699 24.77534"
450323,"广西壮族自治区 桂林市 灵川县","110.325712 25.408541"
450324,"广西壮族自治区 桂林市 全州县","111.072989 25.929897"
450325,"广西壮族自治区 桂林市 兴安县","110.670783 25.609554"
450326,"广西壮族自治区 桂林市 永福县","109.989208 24.986692"
450327,"广西壮族自治区 桂林市 灌阳县","111.160248 25.489098"
450328,"广西壮族自治区 桂林市 龙胜各族自治县","110.009423 25.796428"
450329,"广西壮族自治区 桂林市 资源县","110.642587 26.0342"
450330,"广西壮族自治区 桂林市 平乐县","110.642821 24.632216"
450332,"广西壮族自治区 桂林市 恭城瑶族自治县","110.82952 24.833612"
450381,"广西壮族自治区 桂林市 荔浦市","110.400149 24.497786"
4504,"广西壮族自治区 梧州市","111.297604 23.474803"
450403,"广西壮族自治区 梧州市 万秀区","111.315817 23.471318"
450405,"广西壮族自治区 梧州市 长洲区","111.275678 23.4777"
450406,"广西壮族自治区 梧州市 龙圩区","111.246035 23.40996"
450421,"广西壮族自治区 梧州市 苍梧县","111.544008 23.845097"
450422,"广西壮族自治区 梧州市 藤县","110.931826 23.373963"
450423,"广西壮族自治区 梧州市 蒙山县","110.5226 24.199829"
450481,"广西壮族自治区 梧州市 岑溪市","110.998114 22.918406"
4505,"广西壮族自治区 北海市","109.119254 21.473343"
450502,"广西壮族自治区 北海市 海城区","109.107529 21.468443"
450503,"广西壮族自治区 北海市 银海区","109.118707 21.444909"
450512,"广西壮族自治区 北海市 铁山港区","109.450573 21.5928"
450521,"广西壮族自治区 北海市 合浦县","109.200695 21.663554"
4506,"广西壮族自治区 防城港市","108.345478 21.614631"
450602,"广西壮族自治区 防城港市 港口区","108.346281 21.614406"
450603,"广西壮族自治区 防城港市 防城区","108.358426 21.764758"
450621,"广西壮族自治区 防城港市 上思县","107.982139 22.151423"
450681,"广西壮族自治区 防城港市 东兴市","107.97017 21.541172"
4507,"广西壮族自治区 钦州市","108.624175 21.967127"
450702,"广西壮族自治区 钦州市 钦南区","108.626629 21.966808"
450703,"广西壮族自治区 钦州市 钦北区","108.44911 22.132761"
450721,"广西壮族自治区 钦州市 灵山县","109.293468 22.418041"
450722,"广西壮族自治区 钦州市 浦北县","109.556341 22.268335"
4508,"广西壮族自治区 贵港市","109.602146 23.0936"
450802,"广西壮族自治区 贵港市 港北区","109.59481 23.107677"
450803,"广西壮族自治区 贵港市 港南区","109.604665 23.067516"
450804,"广西壮族自治区 贵港市 覃塘区","109.415697 23.132815"
450821,"广西壮族自治区 贵港市 平南县","110.397485 23.544546"
450881,"广西壮族自治区 贵港市 桂平市","110.074668 23.382473"
4509,"广西壮族自治区 玉林市","110.154393 22.63136"
450902,"广西壮族自治区 玉林市 玉州区","110.154912 22.632132"
450903,"广西壮族自治区 玉林市 福绵区","110.054155 22.58163"
450921,"广西壮族自治区 玉林市 容县","110.552467 22.856435"
450922,"广西壮族自治区 玉林市 陆川县","110.264842 22.321054"
450923,"广西壮族自治区 玉林市 博白县","109.980004 22.271285"
450924,"广西壮族自治区 玉林市 兴业县","109.877768 22.74187"
450981,"广西壮族自治区 玉林市 北流市","110.348052 22.701648"
4510,"广西壮族自治区 百色市","106.616285 23.897742"
451002,"广西壮族自治区 百色市 右江区","106.615727 23.897675"
451021,"广西壮族自治区 百色市 田阳县","106.904315 23.736079"
451022,"广西壮族自治区 百色市 田东县","107.12426 23.600444"
451023,"广西壮族自治区 百色市 平果县","107.580403 23.320479"
451024,"广西壮族自治区 百色市 德保县","106.618164 23.321464"
451026,"广西壮族自治区 百色市 那坡县","105.833553 23.400785"
451027,"广西壮族自治区 百色市 凌云县","106.56487 24.345643"
451028,"广西壮族自治区 百色市 乐业县","106.559638 24.782204"
451029,"广西壮族自治区 百色市 田林县","106.235047 24.290262"
451030,"广西壮族自治区 百色市 西林县","105.095025 24.492041"
451031,"广西壮族自治区 百色市 隆林各族自治县","105.342363 24.774318"
451081,"广西壮族自治区 百色市 靖西市","106.417549 23.134766"
4511,"广西壮族自治区 贺州市","111.552056 24.414141"
451102,"广西壮族自治区 贺州市 八步区","111.551991 24.412446"
451103,"广西壮族自治区 贺州市 平桂区","111.524014 24.417148"
451121,"广西壮族自治区 贺州市 昭平县","110.810865 24.172958"
451122,"广西壮族自治区 贺州市 钟山县","111.303629 24.528566"
451123,"广西壮族自治区 贺州市 富川瑶族自治县","111.277228 24.81896"
4512,"广西壮族自治区 河池市","108.062105 24.695899"
451202,"广西壮族自治区 河池市 金城江区","108.062131 24.695625"
451203,"广西壮族自治区 河池市 宜州区","108.653965 24.492193"
451221,"广西壮族自治区 河池市 南丹县","107.546605 24.983192"
451222,"广西壮族自治区 河池市 天峨县","107.174939 24.985964"
451223,"广西壮族自治区 河池市 凤山县","107.044592 24.544561"
451224,"广西壮族自治区 河池市 东兰县","107.373696 24.509367"
451225,"广西壮族自治区 河池市 罗城仫佬族自治县","108.902453 24.779327"
451226,"广西壮族自治区 河池市 环江毛南族自治县","108.258669 24.827628"
451227,"广西壮族自治区 河池市 巴马瑶族自治县","107.253126 24.139538"
451228,"广西壮族自治区 河池市 都安瑶族自治县","108.102761 23.934964"
451229,"广西壮族自治区 河池市 大化瑶族自治县","107.9945 23.739596"
4513,"广西壮族自治区 来宾市","109.229772 23.733766"
451302,"广西壮族自治区 来宾市 兴宾区","109.230541 23.732926"
451321,"广西壮族自治区 来宾市 忻城县","108.667361 24.064779"
451322,"广西壮族自治区 来宾市 象州县","109.684555 23.959824"
451323,"广西壮族自治区 来宾市 武宣县","109.66287 23.604162"
451324,"广西壮族自治区 来宾市 金秀瑶族自治县","110.188556 24.134941"
451381,"广西壮族自治区 来宾市 合山市","108.88858 23.81311"
4514,"广西壮族自治区 崇左市","107.353926 22.404108"
451402,"广西壮族自治区 崇左市 江州区","107.354443 22.40469"
451421,"广西壮族自治区 崇左市 扶绥县","107.911533 22.635821"
451422,"广西壮族自治区 崇左市 宁明县","107.067616 22.131353"
451423,"广西壮族自治区 崇左市 龙州县","106.857502 22.343716"
451424,"广西壮族自治区 崇左市 大新县","107.200803 22.833369"
451425,"广西壮族自治区 崇左市 天等县","107.142441 23.082484"
451481,"广西壮族自治区 崇左市 凭祥市","106.759038 22.108882"
46,"海南省","110.33119 20.031971"
4601,"海南省 海口市","110.33119 20.031971"
460105,"海南省 海口市 秀英区","110.282393 20.008145"
460106,"海南省 海口市 龙华区","110.330373 20.031026"
460107,"海南省 海口市 琼山区","110.354722 20.001051"
460108,"海南省 海口市 美兰区","110.356566 20.03074"
4602,"海南省 三亚市","109.508268 18.247872"
460202,"海南省 三亚市 海棠区","109.760778 18.407516"
460203,"海南省 三亚市 吉阳区","109.512081 18.247436"
460204,"海南省 三亚市 天涯区","109.506357 18.24734"
460205,"海南省 三亚市 崖州区","109.174306 18.352192"
4603,"海南省 三沙市","112.34882 16.831039"
460321,"海南省 三沙市 西沙群岛","111.792944 16.204546"
460322,"海南省 三沙市 南沙群岛","116.749998 11.471888"
460323,"海南省 三沙市 中沙群岛的岛礁及其海域","117.740071 15.112856"
4604,"海南省 儋州市","109.576782 19.517486"
460400,"海南省 儋州市 儋州市","109.576782 19.517486"
4690,"海南省 省直辖县级行政区划","EMPTY"
469001,"海南省 省直辖县级行政区划 五指山市","109.516662 18.776921"
469002,"海南省 省直辖县级行政区划 琼海市","110.466785 19.246011"
469005,"海南省 省直辖县级行政区划 文昌市","110.753975 19.612986"
469006,"海南省 省直辖县级行政区划 万宁市","110.388793 18.796216"
469007,"海南省 省直辖县级行政区划 东方市","108.653789 19.10198"
469021,"海南省 省直辖县级行政区划 定安县","110.349235 19.684966"
469022,"海南省 省直辖县级行政区划 屯昌县","110.102773 19.362916"
469023,"海南省 省直辖县级行政区划 澄迈县","110.007147 19.737095"
469024,"海南省 省直辖县级行政区划 临高县","109.687697 19.908293"
469025,"海南省 省直辖县级行政区划 白沙黎族自治县","109.452606 19.224584"
469026,"海南省 省直辖县级行政区划 昌江黎族自治县","109.053351 19.260968"
469027,"海南省 省直辖县级行政区划 乐东黎族自治县","109.175444 18.74758"
469028,"海南省 省直辖县级行政区划 陵水黎族自治县","110.037218 18.505006"
469029,"海南省 省直辖县级行政区划 保亭黎族苗族自治县","109.70245 18.636371"
469030,"海南省 省直辖县级行政区划 琼中黎族苗族自治县","109.839996 19.03557"
50,"重庆市","106.504962 29.533155"
5001,"重庆市 重庆市","106.504962 29.533155"
500101,"重庆市 重庆市 万州区","108.380246 30.807807"
500102,"重庆市 重庆市 涪陵区","107.394905 29.703652"
500103,"重庆市 重庆市 渝中区","106.56288 29.556742"
500104,"重庆市 重庆市 大渡口区","106.48613 29.481002"
500105,"重庆市 重庆市 江北区","106.532844 29.575352"
500106,"重庆市 重庆市 沙坪坝区","106.4542 29.541224"
500107,"重庆市 重庆市 九龙坡区","106.480989 29.523492"
500108,"重庆市 重庆市 南岸区","106.560813 29.523992"
500109,"重庆市 重庆市 北碚区","106.437868 29.82543"
500110,"重庆市 重庆市 綦江区","106.651417 29.028091"
500111,"重庆市 重庆市 大足区","105.715319 29.700498"
500112,"重庆市 重庆市 渝北区","106.512851 29.601451"
500113,"重庆市 重庆市 巴南区","106.519423 29.381919"
500114,"重庆市 重庆市 黔江区","108.782577 29.527548"
500115,"重庆市 重庆市 长寿区","107.074854 29.833671"
500116,"重庆市 重庆市 江津区","106.253156 29.283387"
500117,"重庆市 重庆市 合川区","106.265554 29.990993"
500118,"重庆市 重庆市 永川区","105.894714 29.348748"
500119,"重庆市 重庆市 南川区","107.098153 29.156646"
500120,"重庆市 重庆市 璧山区","106.231126 29.593581"
500151,"重庆市 重庆市 铜梁区","106.054948 29.839944"
500152,"重庆市 重庆市 潼南区","105.841818 30.189554"
500153,"重庆市 重庆市 荣昌区","105.594061 29.403627"
500154,"重庆市 重庆市 开州区","108.413317 31.167735"
500155,"重庆市 重庆市 梁平区","107.800034 30.672168"
500156,"重庆市 重庆市 武隆区","107.75655 29.32376"
5002,"重庆市 县","EMPTY"
500229,"重庆市 县 城口县","108.6649 31.946293"
500230,"重庆市 县 丰都县","107.73248 29.866424"
500231,"重庆市 县 垫江县","107.348692 30.330012"
500233,"重庆市 县 忠县","108.037518 30.291537"
500235,"重庆市 县 云阳县","108.697698 30.930529"
500236,"重庆市 县 奉节县","109.465774 31.019967"
500237,"重庆市 县 巫山县","109.878928 31.074843"
500238,"重庆市 县 巫溪县","109.628912 31.3966"
500240,"重庆市 县 石柱土家族自治县","108.112448 29.99853"
500241,"重庆市 县 秀山土家族苗族自治县","108.996043 28.444772"
500242,"重庆市 县 酉阳土家族苗族自治县","108.767201 28.839828"
500243,"重庆市 县 彭水苗族土家族自治县","108.166551 29.293856"
51,"四川省","104.065735 30.659462"
5101,"四川省 成都市","104.065735 30.659462"
510104,"四川省 成都市 锦江区","104.080989 30.657689"
510105,"四川省 成都市 青羊区","104.055731 30.667648"
510106,"四川省 成都市 金牛区","104.043487 30.692058"
510107,"四川省 成都市 武侯区","104.05167 30.630862"
510108,"四川省 成都市 成华区","104.103077 30.660275"
510112,"四川省 成都市 龙泉驿区","104.269181 30.56065"
510113,"四川省 成都市 青白江区","104.25494 30.883438"
510114,"四川省 成都市 新都区","104.16022 30.824223"
510115,"四川省 成都市 温江区","103.836776 30.697996"
510116,"四川省 成都市 双流区","103.922706 30.573243"
510117,"四川省 成都市 郫都区","103.887842 30.808752"
510121,"四川省 成都市 金堂县","104.415604 30.858417"
510129,"四川省 成都市 大邑县","103.522397 30.586602"
510131,"四川省 成都市 蒲江县","103.511541 30.194359"
